match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2016_F_103,3rd Round,2016-05-27,5.04,43.0,43.7,French Open,2016,131.0
m_2016_F_104,3rd Round,2016-05-28,,,,French Open,2016,
m_2016_F_105,3rd Round,2016-05-28,4.33,40.1,42.3,French Open,2016,169.0
m_2016_F_106,3rd Round,2016-05-28,4.93,41.7,47.7,French Open,2016,143.0
m_2016_F_107,3rd Round,2016-05-28,3.87,40.2,34.8,French Open,2016,174.0
m_2016_F_108,3rd Round,2016-05-28,5.71,41.4,,French Open,2016,40.0
m_2016_F_109,3rd Round,2016-05-28,4.23,40.9,41.3,French Open,2016,165.0
m_2016_F_110,3rd Round,2016-05-28,4.58,45.2,39.7,French Open,2016,119.0
m_2016_F_111,3rd Round,2016-05-28,4.69,39.6,40.7,French Open,2016,122.0
m_2016_F_112,4th Round,2016-05-29,4.96,43.0,46.3,French Open,2016,139.0
m_2016_F_113,4th Round,2016-05-29,4.29,38.4,44.0,French Open,2016,176.0
m_2016_F_114,4th Round,2016-05-29,5.16,41.0,53.3,French Open,2016,160.0
m_2016_F_115,4th Round,2016-05-29,4.28,44.9,38.5,French Open,2016,154.0
m_2016_F_116,4th Round,2016-01-06,5.05,44.7,48.0,French Open,2016,192.0
m_2016_F_117,4th Round,2016-01-06,4.43,40.8,38.8,French Open,2016,155.0
m_2016_F_118,4th Round,2016-01-06,4.4,41.9,44.0,French Open,2016,132.0
m_2016_F_119,4th Round,2016-01-06,4.62,41.9,42.8,French Open,2016,171.0
m_2016_F_120,Quarterfinals,2016-01-06,5.34,47.2,50.8,French Open,2016,203.0
m_2016_F_121,Quarterfinals,2016-01-06,4.26,38.1,38.3,French Open,2016,115.0
m_2016_F_122,Quarterfinals,2016-02-06,4.38,37.0,42.8,French Open,2016,171.0
m_2016_F_123,Quarterfinals,2016-02-06,4.2,46.7,42.0,French Open,2016,126.0
m_2016_F_124,Semifinals,2016-03-06,4.32,41.5,36.0,French Open,2016,108.0
m_2016_F_125,Semifinals,2016-03-06,4.31,43.3,38.8,French Open,2016,155.0
m_2016_F_126,The Final,2016-05-06,5.38,50.1,45.8,French Open,2016,183.0
m_2015_F_0,1st Round,2015-05-24,3.72,35.5,31.0,French Open,2015,93.0
m_2015_F_1,1st Round,2015-05-24,4.13,40.0,31.0,French Open,2015,62.0
m_2015_F_2,1st Round,2015-05-24,4.1,41.3,28.7,French Open,2015,86.0
m_2015_F_3,1st Round,2015-05-24,3.93,39.1,38.0,French Open,2015,114.0
m_2015_F_4,1st Round,2015-05-24,4.41,39.9,47.0,French Open,2015,141.0
m_2015_F_5,1st Round,2015-05-24,3.93,34.7,36.7,French Open,2015,110.0
m_2015_F_6,1st Round,2015-05-24,3.69,31.6,32.0,French Open,2015,96.0
m_2015_F_7,1st Round,2015-05-24,4.94,42.9,51.0,French Open,2015,153.0
m_2015_F_8,1st Round,2015-05-24,5.27,43.9,52.7,French Open,2015,158.0
m_2015_F_9,1st Round,2015-05-24,4.68,39.7,48.3,French Open,2015,145.0
m_2015_F_10,1st Round,2015-05-24,4.34,40.5,46.3,French Open,2015,139.0
m_2015_F_11,1st Round,2015-05-24,4.64,43.8,43.3,French Open,2015,130.0
m_2015_F_12,1st Round,2015-05-24,4.32,38.8,36.0,French Open,2015,108.0
m_2015_F_13,1st Round,2015-05-24,4.35,39.8,41.8,French Open,2015,209.0
m_2015_F_14,1st Round,2015-05-24,4.0,40.0,30.7,French Open,2015,92.0
m_2015_F_15,1st Round,2015-05-24,4.61,39.0,50.7,French Open,2015,152.0
m_2015_F_16,1st Round,2015-05-25,4.41,37.1,43.2,French Open,2015,216.0
m_2015_F_17,1st Round,2015-05-25,4.24,46.4,40.3,French Open,2015,161.0
m_2015_F_18,1st Round,2015-05-25,3.72,37.4,31.0,French Open,2015,93.0
m_2015_F_19,1st Round,2015-05-25,4.43,41.6,41.6,French Open,2015,208.0
m_2015_F_20,1st Round,2015-05-25,3.96,40.9,35.7,French Open,2015,107.0
m_2015_F_21,1st Round,2015-05-25,4.0,37.7,33.3,French Open,2015,100.0
m_2015_F_22,1st Round,2015-05-25,3.82,39.0,37.3,French Open,2015,149.0
m_2015_F_23,1st Round,2015-05-25,4.33,39.4,43.3,French Open,2015,130.0
m_2015_F_24,1st Round,2015-05-25,3.11,30.7,28.0,French Open,2015,84.0
m_2015_F_25,1st Round,2015-05-25,3.52,40.4,31.7,French Open,2015,95.0
m_2015_F_26,1st Round,2015-05-25,3.65,34.1,35.8,French Open,2015,179.0
m_2015_F_27,1st Round,2015-05-25,4.11,37.2,38.0,French Open,2015,152.0
m_2015_F_28,1st Round,2015-05-25,5.05,39.7,50.5,French Open,2015,202.0
m_2015_F_29,1st Round,2015-05-25,4.0,40.8,34.0,French Open,2015,136.0
m_2015_F_30,1st Round,2015-05-25,3.89,37.7,35.0,French Open,2015,140.0
m_2015_F_31,1st Round,2015-05-25,4.11,36.9,38.0,French Open,2015,152.0
m_2015_F_32,1st Round,2015-05-25,4.87,41.9,50.3,French Open,2015,151.0
m_2015_F_33,1st Round,2015-05-25,3.6,36.2,30.0,French Open,2015,90.0
m_2015_F_34,1st Round,2015-05-25,4.49,40.1,43.8,French Open,2015,175.0
m_2015_F_35,1st Round,2015-05-25,3.5,33.0,32.7,French Open,2015,98.0
m_2015_F_36,1st Round,2015-05-25,4.44,41.4,40.0,French Open,2015,160.0
m_2015_F_37,1st Round,2015-05-25,4.05,36.5,39.5,French Open,2015,158.0
m_2015_F_38,1st Round,2015-05-25,4.14,36.8,43.5,French Open,2015,174.0
m_2015_F_39,1st Round,2015-05-25,3.68,36.4,34.3,French Open,2015,103.0
m_2015_F_40,1st Round,2015-05-25,4.73,39.7,52.0,French Open,2015,156.0
m_2015_F_41,1st Round,2015-05-25,4.24,36.5,36.0,French Open,2015,144.0
m_2015_F_42,1st Round,2015-05-25,4.2,42.6,35.0,French Open,2015,105.0
m_2015_F_43,1st Round,2015-05-25,3.19,37.4,28.7,French Open,2015,86.0
m_2015_F_44,1st Round,2015-05-25,3.77,34.9,35.4,French Open,2015,177.0
m_2015_F_45,1st Round,2015-05-26,3.73,37.3,32.3,French Open,2015,97.0
m_2015_F_46,1st Round,2015-05-26,4.66,39.2,49.7,French Open,2015,149.0
m_2015_F_47,1st Round,2015-05-26,4.27,37.5,43.8,French Open,2015,175.0
m_2015_F_48,1st Round,2015-05-26,4.79,39.1,45.5,French Open,2015,182.0
m_2015_F_49,1st Round,2015-05-26,3.57,36.2,27.3,French Open,2015,82.0
m_2015_F_50,1st Round,2015-05-26,4.7,43.3,47.0,French Open,2015,235.0
m_2015_F_51,1st Round,2015-05-26,4.07,36.4,38.0,French Open,2015,114.0
m_2015_F_52,1st Round,2015-05-26,3.69,40.4,36.0,French Open,2015,144.0
m_2015_F_53,1st Round,2015-05-26,4.81,40.2,50.0,French Open,2015,250.0
m_2015_F_54,1st Round,2015-05-26,4.04,40.1,37.7,French Open,2015,113.0
m_2015_F_55,1st Round,2015-05-26,3.93,41.5,36.7,French Open,2015,110.0
m_2015_F_56,1st Round,2015-05-26,5.17,47.1,49.6,French Open,2015,248.0
m_2015_F_57,1st Round,2015-05-26,3.74,34.8,36.5,French Open,2015,146.0
m_2015_F_58,1st Round,2015-05-26,4.16,43.3,34.7,French Open,2015,104.0
m_2015_F_59,1st Round,2015-05-26,3.48,33.7,33.7,French Open,2015,101.0
m_2015_F_60,1st Round,2015-05-26,4.39,40.5,41.0,French Open,2015,123.0
m_2015_F_61,1st Round,2015-05-26,3.97,36.7,38.3,French Open,2015,115.0
m_2015_F_62,1st Round,2015-05-26,3.77,36.4,27.7,French Open,2015,83.0
m_2015_F_63,1st Round,2015-05-27,4.48,42.1,48.4,French Open,2015,242.0
m_2015_F_64,2nd Round,2015-05-27,3.64,37.6,38.6,French Open,2015,193.0
m_2015_F_65,2nd Round,2015-05-27,4.41,44.7,42.7,French Open,2015,128.0
m_2015_F_66,2nd Round,2015-05-27,3.56,34.9,36.5,French Open,2015,146.0
m_2015_F_67,2nd Round,2015-05-27,3.9,35.5,39.0,French Open,2015,156.0
m_2015_F_68,2nd Round,2015-05-27,3.69,37.5,35.7,French Open,2015,107.0
m_2015_F_69,2nd Round,2015-05-27,3.89,37.6,36.0,French Open,2015,144.0
m_2015_F_70,2nd Round,2015-05-27,4.81,38.8,57.8,French Open,2015,231.0
m_2015_F_71,2nd Round,2015-05-27,3.89,37.3,35.0,French Open,2015,105.0
m_2015_F_72,2nd Round,2015-05-27,4.44,43.2,47.3,French Open,2015,142.0
m_2015_F_73,2nd Round,2015-05-27,4.77,46.1,46.5,French Open,2015,186.0
m_2015_F_74,2nd Round,2015-05-27,3.57,32.6,33.3,French Open,2015,100.0
m_2015_F_75,2nd Round,2015-05-27,3.08,34.3,26.7,French Open,2015,80.0
m_2015_F_76,2nd Round,2015-05-27,3.6,36.3,33.8,French Open,2015,169.0
m_2015_F_77,2nd Round,2015-05-27,5.1,42.8,49.8,French Open,2015,199.0
m_2015_F_78,2nd Round,2015-05-27,3.75,38.6,30.0,French Open,2015,90.0
m_2015_F_79,2nd Round,2015-05-28,,,,French Open,2015,
m_2015_F_80,2nd Round,2015-05-28,3.81,36.9,33.0,French Open,2015,99.0
m_2015_F_81,2nd Round,2015-05-28,4.05,39.0,39.5,French Open,2015,158.0
m_2015_F_82,2nd Round,2015-05-28,3.96,38.8,40.4,French Open,2015,202.0
m_2015_F_83,2nd Round,2015-05-28,5.35,45.1,46.3,French Open,2015,139.0
m_2015_F_84,2nd Round,2015-05-28,4.49,40.8,42.2,French Open,2015,211.0
m_2015_F_85,2nd Round,2015-05-28,3.86,36.6,41.5,French Open,2015,166.0
m_2015_F_86,2nd Round,2015-05-28,3.97,40.1,38.8,French Open,2015,155.0
m_2015_F_87,2nd Round,2015-05-28,4.63,44.8,45.4,French Open,2015,227.0
m_2015_F_88,2nd Round,2015-05-28,4.29,43.1,37.5,French Open,2015,150.0
m_2015_F_89,2nd Round,2015-05-28,3.93,40.3,35.3,French Open,2015,106.0
m_2015_F_90,2nd Round,2015-05-28,3.76,39.5,35.8,French Open,2015,143.0
m_2015_F_91,2nd Round,2015-05-28,4.81,39.2,51.8,French Open,2015,207.0
m_2015_F_92,2nd Round,2015-05-28,4.33,40.1,39.0,French Open,2015,117.0
m_2015_F_93,2nd Round,2015-05-28,3.98,39.4,41.8,French Open,2015,167.0
m_2015_F_94,2nd Round,2015-05-28,3.79,37.9,30.3,French Open,2015,91.0
m_2015_F_95,2nd Round,2015-05-29,4.81,48.3,40.4,French Open,2015,202.0
m_2015_F_96,3rd Round,2015-05-29,,,,French Open,2015,
m_2015_F_97,3rd Round,2015-05-29,3.23,34.9,32.3,French Open,2015,97.0
m_2015_F_98,3rd Round,2015-05-29,4.73,45.0,45.4,French Open,2015,227.0
m_2015_F_99,3rd Round,2015-05-29,3.26,32.4,29.3,French Open,2015,88.0
m_2015_F_100,3rd Round,2015-05-29,3.3,34.7,29.7,French Open,2015,89.0
m_2015_F_101,3rd Round,2015-05-29,4.13,36.8,39.3,French Open,2015,157.0
m_2015_F_102,3rd Round,2015-05-29,4.06,37.9,40.6,French Open,2015,203.0
m_2015_F_103,3rd Round,2015-05-29,4.87,41.9,50.3,French Open,2015,151.0
m_2015_F_104,3rd Round,2015-05-30,4.41,37.4,39.7,French Open,2015,119.0
m_2015_F_105,3rd Round,2015-05-30,4.63,43.1,41.7,French Open,2015,125.0
m_2015_F_106,3rd Round,2015-05-30,3.63,41.7,36.3,French Open,2015,109.0
m_2015_F_107,3rd Round,2015-05-30,3.89,38.2,35.0,French Open,2015,105.0
m_2015_F_108,3rd Round,2015-05-30,4.24,43.0,35.3,French Open,2015,106.0
m_2015_F_109,3rd Round,2015-05-30,4.84,44.2,53.3,French Open,2015,213.0
m_2015_F_110,3rd Round,2015-05-30,4.68,41.4,38.4,French Open,2015,192.0
m_2015_F_111,3rd Round,2015-05-30,5.04,45.1,40.3,French Open,2015,121.0
m_2015_F_112,4th Round,2015-05-31,4.26,36.9,38.3,French Open,2015,115.0
m_2015_F_113,4th Round,2015-05-31,4.68,46.8,44.5,French Open,2015,178.0
m_2015_F_114,4th Round,2015-05-31,4.44,39.9,37.0,French Open,2015,111.0
m_2015_F_115,4th Round,2015-01-06,4.23,40.5,36.7,French Open,2015,110.0
m_2015_F_116,4th Round,2015-01-06,4.75,44.0,42.8,French Open,2015,171.0
m_2015_F_117,4th Round,2015-01-06,3.61,35.1,32.5,French Open,2015,130.0
m_2015_F_118,4th Round,2015-01-06,4.78,46.9,43.0,French Open,2015,172.0
m_2015_F_119,4th Round,2015-01-06,5.0,41.4,40.0,French Open,2015,120.0
m_2015_F_120,Quarterfinals,2015-02-06,5.0,48.6,45.0,French Open,2015,225.0
m_2015_F_121,Quarterfinals,2015-02-06,4.16,37.9,43.0,French Open,2015,129.0
m_2015_F_122,Quarterfinals,2015-03-06,5.21,50.6,48.7,French Open,2015,146.0
m_2015_F_123,Quarterfinals,2015-03-06,5.03,47.0,49.0,French Open,2015,196.0
m_2015_F_124,Semifinals,2015-05-06,5.26,44.6,56.5,French Open,2015,226.0
m_2015_F_125,Semifinals,2015-06-06,5.08,51.5,49.8,French Open,2015,249.0
m_2015_F_126,The Final,2015-07-06,4.92,45.4,48.0,French Open,2015,192.0
m_2014_F_0,1st Round,2014-05-25,4.0,36.0,40.0,French Open,2014,120.0
m_2014_F_1,1st Round,2014-05-25,4.37,40.2,35.8,French Open,2014,179.0
m_2014_F_2,1st Round,2014-05-25,4.6,40.6,48.3,French Open,2014,193.0
m_2014_F_3,1st Round,2014-05-25,4.3,37.5,45.6,French Open,2014,228.0
m_2014_F_4,1st Round,2014-05-25,4.33,39.9,41.6,French Open,2014,208.0
m_2014_F_5,1st Round,2014-05-25,3.23,33.2,28.0,French Open,2014,84.0
m_2014_F_6,1st Round,2014-05-25,4.07,39.6,39.3,French Open,2014,118.0
m_2014_F_7,1st Round,2014-05-25,4.8,41.3,48.0,French Open,2014,144.0
m_2014_F_8,1st Round,2014-05-25,3.67,37.6,35.8,French Open,2014,143.0
m_2014_F_9,1st Round,2014-05-25,4.25,41.7,51.0,French Open,2014,153.0
m_2014_F_10,1st Round,2014-05-25,4.41,40.5,47.0,French Open,2014,141.0
m_2014_F_11,1st Round,2014-05-25,3.89,38.2,35.0,French Open,2014,105.0
m_2014_F_12,1st Round,2014-05-25,3.74,32.4,38.7,French Open,2014,116.0
m_2014_F_13,1st Round,2014-05-25,4.48,38.2,43.3,French Open,2014,130.0
m_2014_F_14,1st Round,2014-05-25,3.46,37.1,32.3,French Open,2014,97.0
m_2014_F_15,1st Round,2014-05-26,3.16,30.6,32.7,French Open,2014,98.0
m_2014_F_16,1st Round,2014-05-26,4.0,37.9,40.0,French Open,2014,120.0
m_2014_F_17,1st Round,2014-05-26,4.9,42.5,49.0,French Open,2014,196.0
m_2014_F_18,1st Round,2014-05-26,4.19,37.0,50.3,French Open,2014,151.0
m_2014_F_19,1st Round,2014-05-26,3.94,38.0,42.0,French Open,2014,126.0
m_2014_F_20,1st Round,2014-05-26,4.85,39.9,43.7,French Open,2014,131.0
m_2014_F_21,1st Round,2014-05-26,4.33,39.2,39.0,French Open,2014,117.0
m_2014_F_22,1st Round,2014-05-26,5.0,50.0,,French Open,2014,20.0
m_2014_F_23,1st Round,2014-05-26,4.55,41.2,43.3,French Open,2014,173.0
m_2014_F_24,1st Round,2014-05-26,4.4,38.8,36.7,French Open,2014,110.0
m_2014_F_25,1st Round,2014-05-26,2.75,26.4,,French Open,2014,11.0
m_2014_F_26,1st Round,2014-05-26,4.7,39.2,51.8,French Open,2014,207.0
m_2014_F_27,1st Round,2014-05-26,4.24,40.8,39.3,French Open,2014,157.0
m_2014_F_28,1st Round,2014-05-26,4.09,38.9,31.3,French Open,2014,94.0
m_2014_F_29,1st Round,2014-05-26,4.11,41.9,53.4,French Open,2014,267.0
m_2014_F_30,1st Round,2014-05-26,3.7,37.5,33.3,French Open,2014,100.0
m_2014_F_31,1st Round,2014-05-26,5.1,43.5,51.0,French Open,2014,153.0
m_2014_F_32,1st Round,2014-05-26,4.79,44.1,46.3,French Open,2014,139.0
m_2014_F_33,1st Round,2014-05-26,3.89,39.0,35.0,French Open,2014,175.0
m_2014_F_34,1st Round,2014-05-26,4.86,44.3,34.0,French Open,2014,102.0
m_2014_F_35,1st Round,2014-05-26,4.15,44.0,40.5,French Open,2014,162.0
m_2014_F_36,1st Round,2014-05-26,3.74,36.1,33.7,French Open,2014,101.0
m_2014_F_37,1st Round,2014-05-26,3.76,40.3,39.5,French Open,2014,158.0
m_2014_F_38,1st Round,2014-05-26,3.36,36.1,24.7,French Open,2014,74.0
m_2014_F_39,1st Round,2014-05-26,4.27,43.9,42.7,French Open,2014,128.0
m_2014_F_40,1st Round,2014-05-26,4.79,37.4,33.5,French Open,2014,134.0
m_2014_F_41,1st Round,2014-05-26,3.97,40.7,35.8,French Open,2014,143.0
m_2014_F_42,1st Round,2014-05-27,3.47,36.3,39.3,French Open,2014,118.0
m_2014_F_43,1st Round,2014-05-27,5.53,46.4,47.0,French Open,2014,188.0
m_2014_F_44,1st Round,2014-05-27,4.71,41.3,45.2,French Open,2014,226.0
m_2014_F_45,1st Round,2014-05-27,3.7,35.8,37.0,French Open,2014,111.0
m_2014_F_46,1st Round,2014-05-27,3.85,36.4,33.3,French Open,2014,100.0
m_2014_F_47,1st Round,2014-05-27,3.69,35.9,35.7,French Open,2014,107.0
m_2014_F_48,1st Round,2014-05-27,3.86,38.1,34.8,French Open,2014,139.0
m_2014_F_49,1st Round,2014-05-27,3.85,38.2,33.3,French Open,2014,100.0
m_2014_F_50,1st Round,2014-05-27,3.55,35.3,36.7,French Open,2014,110.0
m_2014_F_51,1st Round,2014-05-27,3.57,35.9,33.6,French Open,2014,168.0
m_2014_F_52,1st Round,2014-05-27,3.59,36.4,32.3,French Open,2014,97.0
m_2014_F_53,1st Round,2014-05-27,4.43,40.9,41.3,French Open,2014,124.0
m_2014_F_54,1st Round,2014-05-27,4.27,41.1,37.0,French Open,2014,111.0
m_2014_F_55,1st Round,2014-05-27,3.33,35.6,26.7,French Open,2014,80.0
m_2014_F_56,1st Round,2014-05-27,3.86,41.5,,French Open,2014,27.0
m_2014_F_57,1st Round,2014-05-27,4.2,46.7,,French Open,2014,21.0
m_2014_F_58,1st Round,2014-05-27,4.43,40.3,38.8,French Open,2014,155.0
m_2014_F_59,1st Round,2014-05-27,4.75,39.5,50.7,French Open,2014,152.0
m_2014_F_60,1st Round,2014-05-27,4.19,39.7,37.8,French Open,2014,151.0
m_2014_F_61,1st Round,2014-05-27,3.93,35.0,45.3,French Open,2014,181.0
m_2014_F_62,1st Round,2014-05-27,3.74,37.6,33.7,French Open,2014,101.0
m_2014_F_63,1st Round,2014-05-28,4.56,41.3,47.4,French Open,2014,237.0
m_2014_F_64,2nd Round,2014-05-28,4.5,40.1,39.0,French Open,2014,117.0
m_2014_F_65,2nd Round,2014-05-28,4.79,40.7,37.4,French Open,2014,187.0
m_2014_F_66,2nd Round,2014-05-28,4.33,35.3,43.3,French Open,2014,130.0
m_2014_F_67,2nd Round,2014-05-28,4.15,42.5,35.3,French Open,2014,141.0
m_2014_F_68,2nd Round,2014-05-28,4.33,42.7,34.7,French Open,2014,104.0
m_2014_F_69,2nd Round,2014-05-28,3.48,34.8,33.7,French Open,2014,101.0
m_2014_F_70,2nd Round,2014-05-28,4.05,38.5,43.5,French Open,2014,174.0
m_2014_F_71,2nd Round,2014-05-28,4.4,39.4,37.0,French Open,2014,185.0
m_2014_F_72,2nd Round,2014-05-28,3.68,38.1,30.7,French Open,2014,92.0
m_2014_F_73,2nd Round,2014-05-28,3.7,37.7,30.5,French Open,2014,122.0
m_2014_F_74,2nd Round,2014-05-28,4.41,41.7,42.7,French Open,2014,128.0
m_2014_F_75,2nd Round,2014-05-28,3.55,35.1,34.3,French Open,2014,103.0
m_2014_F_76,2nd Round,2014-05-28,3.88,37.9,33.7,French Open,2014,101.0
m_2014_F_77,2nd Round,2014-05-28,3.96,38.7,35.7,French Open,2014,107.0
m_2014_F_78,2nd Round,2014-05-28,3.94,34.4,44.7,French Open,2014,134.0
m_2014_F_79,2nd Round,2014-05-28,4.4,37.4,49.5,French Open,2014,198.0
m_2014_F_80,2nd Round,2014-05-29,4.32,40.2,36.0,French Open,2014,108.0
m_2014_F_81,2nd Round,2014-05-29,3.45,36.7,35.7,French Open,2014,107.0
m_2014_F_82,2nd Round,2014-05-29,5.0,45.7,41.7,French Open,2014,125.0
m_2014_F_83,2nd Round,2014-05-29,3.83,38.5,38.3,French Open,2014,115.0
m_2014_F_84,2nd Round,2014-05-29,4.49,40.8,39.3,French Open,2014,157.0
m_2014_F_85,2nd Round,2014-05-29,4.42,43.3,42.0,French Open,2014,168.0
m_2014_F_86,2nd Round,2014-05-29,5.0,50.3,41.7,French Open,2014,125.0
m_2014_F_87,2nd Round,2014-05-29,5.11,39.5,47.7,French Open,2014,143.0
m_2014_F_88,2nd Round,2014-05-29,3.39,36.8,31.7,French Open,2014,95.0
m_2014_F_89,2nd Round,2014-05-29,5.06,44.0,54.0,French Open,2014,162.0
m_2014_F_90,2nd Round,2014-05-29,4.07,40.5,39.3,French Open,2014,118.0
m_2014_F_91,2nd Round,2014-05-29,4.64,38.9,38.7,French Open,2014,116.0
m_2014_F_92,2nd Round,2014-05-29,3.57,36.7,35.7,French Open,2014,107.0
m_2014_F_93,2nd Round,2014-05-29,4.4,40.1,46.6,French Open,2014,233.0
m_2014_F_94,2nd Round,2014-05-29,4.06,39.0,42.0,French Open,2014,126.0
m_2014_F_95,2nd Round,2014-05-29,4.59,39.7,44.3,French Open,2014,133.0
m_2014_F_96,3rd Round,2014-05-30,4.1,41.5,39.7,French Open,2014,119.0
m_2014_F_97,3rd Round,2014-05-30,4.45,40.2,46.8,French Open,2014,187.0
m_2014_F_98,3rd Round,2014-05-30,4.9,41.7,47.8,French Open,2014,191.0
m_2014_F_99,3rd Round,2014-05-30,4.13,36.8,49.5,French Open,2014,198.0
m_2014_F_100,3rd Round,2014-05-30,4.41,42.9,40.8,French Open,2014,163.0
m_2014_F_101,3rd Round,2014-05-30,4.17,42.5,40.3,French Open,2014,121.0
m_2014_F_102,3rd Round,2014-05-30,4.17,41.7,39.2,French Open,2014,196.0
m_2014_F_103,3rd Round,2014-05-31,4.32,42.8,44.7,French Open,2014,134.0
m_2014_F_104,3rd Round,2014-05-31,4.9,41.2,47.3,French Open,2014,142.0
m_2014_F_105,3rd Round,2014-05-31,4.78,46.9,43.0,French Open,2014,43.0
m_2014_F_106,3rd Round,2014-05-31,5.77,43.1,63.5,French Open,2014,254.0
m_2014_F_107,3rd Round,2014-05-31,4.64,44.0,40.8,French Open,2014,204.0
m_2014_F_108,3rd Round,2014-05-31,4.89,47.0,45.7,French Open,2014,137.0
m_2014_F_109,3rd Round,2014-05-31,4.73,42.0,45.4,French Open,2014,227.0
m_2014_F_110,3rd Round,2014-01-06,4.54,45.4,39.3,French Open,2014,118.0
m_2014_F_111,3rd Round,2014-01-06,4.19,39.5,49.4,French Open,2014,247.0
m_2014_F_112,4th Round,2014-01-06,3.7,39.4,37.0,French Open,2014,111.0
m_2014_F_113,4th Round,2014-01-06,4.35,42.3,44.4,French Open,2014,222.0
m_2014_F_114,4th Round,2014-01-06,4.22,39.5,38.0,French Open,2014,114.0
m_2014_F_115,4th Round,2014-01-06,3.71,39.0,29.7,French Open,2014,89.0
m_2014_F_116,4th Round,2014-02-06,4.62,41.2,42.8,French Open,2014,171.0
m_2014_F_117,4th Round,2014-02-06,4.23,48.1,31.0,French Open,2014,93.0
m_2014_F_118,4th Round,2014-02-06,5.12,41.8,58.0,French Open,2014,174.0
m_2014_F_119,4th Round,2014-02-06,4.54,44.5,39.3,French Open,2014,118.0
m_2014_F_120,Quarterfinals,2014-03-06,4.18,40.2,47.3,French Open,2014,142.0
m_2014_F_121,Quarterfinals,2014-03-06,4.41,45.5,39.7,French Open,2014,119.0
m_2014_F_122,Quarterfinals,2014-04-06,4.88,42.7,39.0,French Open,2014,195.0
m_2014_F_123,Quarterfinals,2014-04-06,4.67,46.9,38.5,French Open,2014,154.0
m_2014_F_124,Semifinals,2014-06-06,4.28,42.8,38.5,French Open,2014,154.0
m_2014_F_125,Semifinals,2014-06-06,4.17,47.6,33.3,French Open,2014,100.0
m_2014_F_126,The Final,2014-08-06,5.41,51.5,52.8,French Open,2014,211.0
m_2013_F_0,1st Round,2013-05-26,4.42,45.8,35.3,French Open,2013,106.0
m_2013_F_1,1st Round,2013-05-26,4.39,40.0,45.3,French Open,2013,136.0
m_2013_F_2,1st Round,2013-05-26,3.67,36.7,29.3,French Open,2013,88.0
m_2013_F_3,1st Round,2013-05-26,3.31,34.3,29.0,French Open,2013,116.0
m_2013_F_4,1st Round,2013-05-26,4.42,46.6,39.8,French Open,2013,199.0
m_2013_F_5,1st Round,2013-05-26,4.3,39.8,38.7,French Open,2013,116.0
m_2013_F_6,1st Round,2013-05-26,4.32,42.3,45.8,French Open,2013,229.0
m_2013_F_7,1st Round,2013-05-26,3.2,34.8,26.7,French Open,2013,80.0
m_2013_F_8,1st Round,2013-05-26,3.21,33.8,31.0,French Open,2013,93.0
m_2013_F_9,1st Round,2013-05-26,3.56,34.4,32.0,French Open,2013,128.0
m_2013_F_10,1st Round,2013-05-26,5.3,42.2,53.0,French Open,2013,159.0
m_2013_F_11,1st Round,2013-05-26,3.93,36.7,39.3,French Open,2013,118.0
m_2013_F_12,1st Round,2013-05-26,3.86,38.6,37.3,French Open,2013,112.0
m_2013_F_13,1st Round,2013-05-26,3.97,36.3,36.8,French Open,2013,147.0
m_2013_F_14,1st Round,2013-05-26,3.38,35.2,29.3,French Open,2013,88.0
m_2013_F_15,1st Round,2013-05-27,5.1,46.0,42.8,French Open,2013,214.0
m_2013_F_16,1st Round,2013-05-27,3.96,40.4,30.3,French Open,2013,91.0
m_2013_F_17,1st Round,2013-05-27,4.38,39.2,43.8,French Open,2013,219.0
m_2013_F_18,1st Round,2013-05-27,4.75,39.2,57.0,French Open,2013,171.0
m_2013_F_19,1st Round,2013-05-27,4.38,39.8,43.8,French Open,2013,175.0
m_2013_F_20,1st Round,2013-05-27,4.19,40.2,32.5,French Open,2013,130.0
m_2013_F_21,1st Round,2013-05-27,3.48,34.2,31.3,French Open,2013,94.0
m_2013_F_22,1st Round,2013-05-27,4.17,39.2,33.3,French Open,2013,100.0
m_2013_F_23,1st Round,2013-05-27,4.28,41.2,35.7,French Open,2013,107.0
m_2013_F_24,1st Round,2013-05-27,4.27,36.9,48.0,French Open,2013,192.0
m_2013_F_25,1st Round,2013-05-27,4.13,38.6,33.0,French Open,2013,99.0
m_2013_F_26,1st Round,2013-05-27,4.42,42.9,44.2,French Open,2013,221.0
m_2013_F_27,1st Round,2013-05-27,4.24,40.9,43.5,French Open,2013,174.0
m_2013_F_28,1st Round,2013-05-27,3.55,38.2,33.8,French Open,2013,135.0
m_2013_F_29,1st Round,2013-05-27,3.83,37.8,30.7,French Open,2013,92.0
m_2013_F_30,1st Round,2013-05-27,3.9,35.4,40.3,French Open,2013,121.0
m_2013_F_31,1st Round,2013-05-27,4.92,41.7,41.0,French Open,2013,123.0
m_2013_F_32,1st Round,2013-05-27,3.38,32.8,32.7,French Open,2013,98.0
m_2013_F_33,1st Round,2013-05-27,4.6,35.8,46.0,French Open,2013,138.0
m_2013_F_34,1st Round,2013-05-27,4.33,38.5,45.0,French Open,2013,225.0
m_2013_F_35,1st Round,2013-05-27,4.44,39.8,44.4,French Open,2013,222.0
m_2013_F_36,1st Round,2013-05-27,4.29,42.1,40.0,French Open,2013,120.0
