match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,avg_odds,max_odds,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2007_A_46,atp_103786,2825.0,3.0,True,3.0,6.0,7.0,6.0,,,,,102.0,59.0,43.0,12.0,1.0,2.0,25.0,18.0,55.0,6.0,0.6470588235294118
m_2007_A_47,atp_103694,895.0,39.0,True,3.0,3.0,7.0,7.0,6.0,9.0,,,196.0,128.0,68.0,6.0,10.0,11.0,25.0,43.0,108.0,6.0,0.6352941176470588
m_2007_A_48,atp_104864,184.0,216.0,True,3.0,6.0,5.0,6.0,6.0,6.0,,,165.0,110.0,55.0,26.0,7.0,11.0,27.0,28.0,102.0,5.0,0.6296296296296297
m_2007_A_49,atp_104312,428.0,98.0,True,3.0,6.0,6.0,6.0,7.0,6.0,,,184.0,118.0,66.0,23.0,5.0,7.0,21.0,45.0,84.0,10.0,0.5
m_2007_A_50,atp_103163,1855.0,12.0,True,3.0,7.0,6.0,7.0,,,,,107.0,65.0,42.0,17.0,0.0,1.0,23.0,19.0,56.0,4.0,0.691358024691358
m_2007_A_51,atp_103018,725.0,53.0,True,3.0,7.0,3.0,2.0,6.0,6.0,,,163.0,105.0,58.0,23.0,9.0,14.0,38.0,20.0,90.0,4.0,0.5521472392638037
m_2007_A_52,atp_104098,1190.0,21.0,True,3.0,5.0,6.0,6.0,6.0,,,,125.0,78.0,47.0,26.0,1.0,3.0,21.0,26.0,55.0,7.0,0.5339805825242718
m_2007_A_53,atp_103096,820.0,44.0,True,3.0,6.0,3.0,7.0,6.0,,,,122.0,77.0,45.0,11.0,2.0,6.0,20.0,25.0,64.0,2.0,0.5517241379310345
m_2007_A_54,atp_102148,740.0,51.0,True,3.0,7.0,6.0,6.0,,,,,109.0,59.0,50.0,11.0,3.0,5.0,24.0,26.0,46.0,5.0,0.5168539325842697
m_2007_A_55,atp_105223,515.0,73.0,True,3.0,6.0,6.0,6.0,,,,,88.0,52.0,36.0,0.0,3.0,4.0,16.0,20.0,48.0,2.0,0.6857142857142857
m_2007_A_56,atp_103602,2015.0,9.0,True,3.0,6.0,7.0,6.0,6.0,,,,130.0,99.0,31.0,11.0,2.0,2.0,14.0,17.0,82.0,1.0,0.6356589147286822
m_2007_A_57,atp_104433,459.0,88.0,True,3.0,6.0,6.0,7.0,,,,,108.0,63.0,45.0,25.0,2.0,3.0,29.0,16.0,55.0,3.0,0.632183908045977
m_2007_A_58,atp_104269,910.0,35.0,True,0.0,6.0,4.0,6.0,,,,,120.0,85.0,35.0,17.0,14.0,16.0,13.0,22.0,80.0,2.0,0.6060606060606061
m_2007_A_59,atp_103484,2530.0,5.0,True,3.0,7.0,6.0,6.0,,,,,112.0,68.0,44.0,18.0,1.0,1.0,19.0,25.0,50.0,1.0,0.5747126436781609
m_2007_A_60,atp_104592,360.0,126.0,True,3.0,6.0,6.0,6.0,,,,,84.0,50.0,34.0,4.0,0.0,0.0,5.0,29.0,39.0,2.0,0.6190476190476191
m_2007_A_61,atp_104252,680.0,58.0,True,3.0,3.0,6.0,3.0,6.0,6.0,,,133.0,82.0,51.0,12.0,3.0,7.0,22.0,29.0,74.0,0.0,0.592
m_2007_A_62,atp_104918,1505.0,16.0,True,3.0,6.0,6.0,6.0,,,,,78.0,41.0,37.0,3.0,0.0,0.0,17.0,20.0,25.0,3.0,0.4716981132075472
m_2007_A_63,atp_103720,1295.0,19.0,True,3.0,3.0,2.0,6.0,6.0,6.0,,,133.0,78.0,55.0,18.0,3.0,9.0,36.0,19.0,61.0,3.0,0.5083333333333333
m_2007_A_64,atp_103821,417.0,102.0,True,3.0,7.0,7.0,4.0,6.0,,,,166.0,102.0,64.0,7.0,9.0,13.0,35.0,29.0,95.0,11.0,0.5828220858895705
m_2007_A_65,atp_104925,1530.0,15.0,True,3.0,6.0,7.0,6.0,,,,,103.0,59.0,44.0,8.0,4.0,5.0,19.0,25.0,59.0,1.0,0.686046511627907
m_2007_A_66,atp_103888,841.0,42.0,True,3.0,7.0,6.0,3.0,6.0,,,,131.0,84.0,47.0,17.0,3.0,6.0,18.0,29.0,67.0,3.0,0.5275590551181102
m_2007_A_67,atp_101885,258.0,163.0,True,3.0,6.0,6.0,6.0,6.0,,,,126.0,85.0,41.0,26.0,3.0,4.0,9.0,32.0,77.0,8.0,0.6416666666666667
m_2007_A_68,atp_103285,1285.0,20.0,True,3.0,4.0,4.0,6.0,6.0,6.0,,,147.0,102.0,45.0,16.0,10.0,14.0,18.0,27.0,103.0,1.0,0.6560509554140127
m_2007_A_69,atp_103970,1610.0,14.0,True,3.0,6.0,6.0,6.0,6.0,,,,121.0,76.0,45.0,5.0,3.0,4.0,15.0,30.0,67.0,0.0,0.6146788990825688
m_2007_A_70,atp_103819,8120.0,1.0,True,3.0,6.0,6.0,6.0,,,,,93.0,47.0,46.0,7.0,0.0,2.0,25.0,21.0,42.0,1.0,0.6363636363636364
m_2007_A_71,atp_104022,1075.0,25.0,True,3.0,7.0,6.0,6.0,,,,,113.0,64.0,49.0,8.0,8.0,12.0,22.0,27.0,49.0,6.0,0.4666666666666667
m_2007_A_72,atp_103103,1183.0,22.0,True,3.0,5.0,6.0,6.0,6.0,,,,147.0,78.0,69.0,4.0,9.0,13.0,33.0,36.0,69.0,2.0,0.5433070866141733
m_2007_A_73,atp_104053,2415.0,7.0,True,3.0,6.0,7.0,6.0,,,,,100.0,71.0,29.0,18.0,3.0,3.0,9.0,20.0,62.0,2.0,0.6666666666666666
m_2007_A_74,atp_104339,2000.0,10.0,True,3.0,3.0,7.0,6.0,6.0,,,,117.0,69.0,48.0,8.0,2.0,6.0,26.0,22.0,75.0,3.0,0.7009345794392523
m_2007_A_75,atp_104755,1435.0,17.0,True,3.0,6.0,6.0,6.0,,,,,90.0,57.0,33.0,5.0,4.0,4.0,14.0,19.0,48.0,1.0,0.6575342465753424
m_2007_A_76,atp_105023,354.0,129.0,True,3.0,6.0,6.0,6.0,,,,,104.0,58.0,46.0,16.0,0.0,0.0,24.0,22.0,46.0,4.0,0.6052631578947368
m_2007_A_77,atp_103498,1015.0,27.0,True,3.0,6.0,5.0,4.0,7.0,6.0,,,160.0,96.0,64.0,13.0,11.0,20.0,33.0,31.0,107.0,6.0,0.6524390243902439
m_2007_A_78,atp_103990,2455.0,6.0,True,3.0,6.0,6.0,6.0,,,,,96.0,52.0,44.0,5.0,3.0,5.0,29.0,15.0,54.0,1.0,0.6666666666666666
m_2007_A_79,atp_104792,645.0,59.0,True,3.0,7.0,6.0,2.0,6.0,,,,116.0,72.0,44.0,11.0,6.0,9.0,16.0,28.0,65.0,4.0,0.5652173913043478
m_2007_A_80,atp_104607,1670.0,13.0,True,3.0,6.0,6.0,6.0,,,,,115.0,66.0,49.0,4.0,8.0,9.0,17.0,32.0,64.0,4.0,0.6464646464646465
m_2007_A_81,atp_103428,920.0,33.0,True,3.0,6.0,2.0,6.0,6.0,,,,118.0,73.0,45.0,6.0,4.0,8.0,21.0,24.0,65.0,3.0,0.5855855855855856
m_2007_A_82,atp_103484,2530.0,5.0,True,3.0,6.0,6.0,6.0,,,,,87.0,49.0,38.0,6.0,0.0,2.0,14.0,24.0,42.0,1.0,0.6086956521739131
m_2007_A_83,atp_104068,725.0,52.0,True,3.0,6.0,7.0,6.0,,,,,123.0,66.0,57.0,10.0,5.0,6.0,30.0,27.0,65.0,2.0,0.65
m_2007_A_84,atp_104098,1190.0,21.0,True,3.0,6.0,6.0,7.0,,,,,113.0,71.0,42.0,9.0,4.0,5.0,23.0,19.0,55.0,5.0,0.5288461538461539
m_2007_A_85,atp_103206,965.0,29.0,True,3.0,4.0,6.0,6.0,4.0,6.0,,,168.0,98.0,70.0,20.0,11.0,15.0,41.0,29.0,77.0,0.0,0.5032679738562091
m_2007_A_86,atp_102148,740.0,51.0,True,3.0,6.0,6.0,6.0,,,,,97.0,62.0,35.0,13.0,2.0,2.0,18.0,17.0,40.0,2.0,0.4819277108433735
m_2007_A_87,atp_104918,1505.0,16.0,True,3.0,7.0,7.0,6.0,,,,,117.0,64.0,53.0,4.0,3.0,8.0,27.0,26.0,57.0,0.0,0.5229357798165137
m_2007_A_88,atp_103720,1295.0,19.0,True,3.0,6.0,6.0,3.0,6.0,,,,118.0,76.0,42.0,14.0,4.0,7.0,15.0,27.0,56.0,12.0,0.4745762711864407
m_2007_A_89,atp_103602,2015.0,9.0,True,2.0,7.0,4.0,6.0,6.0,4.0,,,160.0,98.0,62.0,18.0,3.0,7.0,32.0,30.0,89.0,4.0,0.6054421768707483
m_2007_A_90,atp_103900,2295.0,8.0,True,3.0,6.0,6.0,6.0,,,,,90.0,61.0,29.0,4.0,2.0,2.0,17.0,12.0,49.0,2.0,0.620253164556962
m_2007_A_91,atp_104527,885.0,40.0,True,3.0,6.0,6.0,6.0,,,,,90.0,58.0,32.0,21.0,1.0,2.0,18.0,14.0,52.0,2.0,0.65
m_2007_A_92,atp_104252,680.0,58.0,True,3.0,5.0,7.0,6.0,6.0,,,,131.0,73.0,58.0,8.0,6.0,12.0,25.0,33.0,66.0,5.0,0.5238095238095238
m_2007_A_93,atp_103786,2825.0,3.0,True,3.0,6.0,6.0,0.0,,,,,96.0,55.0,41.0,7.0,2.0,2.0,24.0,17.0,53.0,0.0,0.6708860759493671
m_2007_A_94,atp_103163,1855.0,12.0,True,3.0,7.0,6.0,6.0,,,,,100.0,62.0,38.0,18.0,0.0,0.0,8.0,30.0,58.0,1.0,0.7631578947368421
m_2007_A_95,atp_104745,4525.0,2.0,True,3.0,7.0,6.0,4.0,6.0,,,,136.0,79.0,57.0,4.0,9.0,13.0,27.0,30.0,81.0,6.0,0.648
m_2007_A_96,atp_104925,1530.0,15.0,True,3.0,6.0,6.0,5.0,6.0,,,,131.0,78.0,53.0,15.0,6.0,9.0,23.0,30.0,90.0,1.0,0.743801652892562
m_2007_A_97,atp_103819,8120.0,1.0,True,3.0,6.0,6.0,7.0,,,,,109.0,69.0,40.0,7.0,3.0,4.0,12.0,28.0,53.0,1.0,0.53
m_2007_A_98,atp_103888,841.0,42.0,True,0.0,3.0,,,,,,,12.0,4.0,8.0,3.0,0.0,0.0,4.0,4.0,3.0,0.0,0.75
m_2007_A_99,atp_103970,1610.0,14.0,True,3.0,6.0,4.0,6.0,6.0,6.0,,,179.0,98.0,81.0,3.0,7.0,13.0,35.0,46.0,106.0,1.0,0.654320987654321
m_2007_A_100,atp_104755,1435.0,17.0,True,3.0,6.0,4.0,7.0,6.0,,,,117.0,74.0,43.0,6.0,5.0,7.0,25.0,18.0,76.0,2.0,0.76
m_2007_A_101,atp_103990,2455.0,6.0,True,3.0,6.0,6.0,6.0,6.0,,,,124.0,84.0,40.0,18.0,2.0,2.0,16.0,24.0,77.0,2.0,0.6875
m_2007_A_102,atp_104339,2000.0,10.0,True,3.0,6.0,6.0,6.0,,,,,94.0,52.0,42.0,13.0,5.0,6.0,20.0,22.0,58.0,0.0,0.7631578947368421
m_2007_A_103,atp_104053,2415.0,7.0,True,3.0,7.0,2.0,6.0,7.0,,,,135.0,84.0,51.0,14.0,3.0,7.0,22.0,29.0,81.0,2.0,0.6532258064516129
m_2007_A_104,atp_103900,2295.0,8.0,True,3.0,5.0,4.0,7.0,6.0,6.0,,,183.0,110.0,73.0,14.0,13.0,20.0,23.0,50.0,113.0,6.0,0.6277777777777778
m_2007_A_105,atp_104745,4525.0,2.0,True,3.0,6.0,6.0,6.0,,,,,99.0,50.0,49.0,1.0,0.0,1.0,22.0,27.0,51.0,3.0,0.7391304347826086
m_2007_A_106,atp_103786,2825.0,3.0,True,3.0,7.0,6.0,6.0,,,,,103.0,65.0,38.0,6.0,1.0,2.0,16.0,22.0,57.0,2.0,0.6195652173913043
m_2007_A_107,atp_103484,2530.0,5.0,True,3.0,7.0,7.0,6.0,,,,,111.0,65.0,46.0,10.0,1.0,4.0,25.0,21.0,55.0,3.0,0.632183908045977
m_2007_A_108,atp_104918,1505.0,16.0,True,3.0,6.0,6.0,6.0,,,,,101.0,54.0,47.0,9.0,2.0,4.0,25.0,22.0,61.0,2.0,0.7093023255813954
m_2007_A_109,atp_103602,2015.0,9.0,True,3.0,6.0,6.0,5.0,6.0,,,,125.0,72.0,53.0,19.0,1.0,3.0,17.0,36.0,67.0,3.0,0.6568627450980392
m_2007_A_110,atp_104607,1670.0,13.0,True,3.0,6.0,6.0,6.0,,,,,87.0,44.0,43.0,8.0,0.0,0.0,20.0,23.0,34.0,2.0,0.5862068965517241
m_2007_A_111,atp_103163,1855.0,12.0,True,3.0,7.0,6.0,6.0,,,,,119.0,65.0,54.0,6.0,4.0,6.0,30.0,24.0,64.0,2.0,0.6597938144329897
m_2007_A_112,atp_103888,841.0,42.0,True,3.0,6.0,7.0,2.0,7.0,,,,126.0,83.0,43.0,15.0,2.0,5.0,25.0,18.0,65.0,5.0,0.52
m_2007_A_113,atp_104053,2415.0,7.0,True,3.0,6.0,3.0,6.0,5.0,6.0,,,134.0,92.0,42.0,16.0,1.0,4.0,23.0,19.0,91.0,1.0,0.6893939393939394
m_2007_A_114,atp_103990,2455.0,6.0,True,3.0,6.0,6.0,3.0,6.0,,,,133.0,72.0,61.0,8.0,2.0,3.0,46.0,15.0,65.0,1.0,0.6310679611650486
m_2007_A_115,atp_103819,8120.0,1.0,True,3.0,6.0,7.0,6.0,,,,,105.0,60.0,45.0,12.0,1.0,2.0,24.0,21.0,50.0,1.0,0.625
m_2007_A_116,atp_103163,1855.0,12.0,True,3.0,4.0,6.0,6.0,6.0,,,,127.0,76.0,51.0,16.0,5.0,7.0,24.0,27.0,80.0,2.0,0.7079646017699115
m_2007_A_117,atp_103602,2015.0,9.0,True,3.0,7.0,6.0,7.0,,,,,114.0,70.0,44.0,18.0,5.0,8.0,14.0,30.0,71.0,1.0,0.696078431372549
m_2007_A_118,atp_103786,2825.0,3.0,True,3.0,5.0,6.0,6.0,7.0,,,,139.0,86.0,53.0,8.0,9.0,12.0,23.0,30.0,74.0,5.0,0.578125
m_2007_A_119,atp_104745,4525.0,2.0,True,3.0,6.0,6.0,4.0,6.0,6.0,,,166.0,101.0,65.0,5.0,14.0,17.0,22.0,43.0,113.0,1.0,0.7290322580645161
m_2007_A_120,atp_104053,2415.0,7.0,True,3.0,6.0,6.0,6.0,,,,,85.0,47.0,38.0,10.0,0.0,1.0,11.0,27.0,38.0,2.0,0.6229508196721312
m_2007_A_121,atp_103819,8120.0,1.0,True,3.0,6.0,7.0,7.0,,,,,119.0,64.0,55.0,5.0,4.0,8.0,26.0,29.0,60.0,1.0,0.625
m_2007_A_122,atp_103163,1855.0,12.0,True,3.0,6.0,2.0,1.0,6.0,7.0,,,134.0,80.0,54.0,9.0,4.0,10.0,36.0,18.0,78.0,8.0,0.5909090909090909
m_2007_A_123,atp_103602,2015.0,9.0,True,3.0,6.0,6.0,6.0,,,,,89.0,57.0,32.0,10.0,3.0,3.0,17.0,15.0,55.0,0.0,0.6626506024096386
m_2007_A_124,atp_103819,8120.0,1.0,True,3.0,6.0,6.0,6.0,,,,,83.0,47.0,36.0,10.0,0.0,1.0,19.0,17.0,32.0,2.0,0.5079365079365079
m_2007_A_125,atp_103602,2015.0,9.0,True,3.0,6.0,6.0,6.0,,,,,82.0,47.0,35.0,9.0,0.0,0.0,15.0,20.0,38.0,0.0,0.6333333333333333
m_2007_A_126,atp_103819,8120.0,1.0,True,3.0,7.0,6.0,6.0,,,,,120.0,69.0,51.0,5.0,0.0,1.0,24.0,27.0,50.0,1.0,0.5813953488372093
m_2006_A_0,atp_104068,1495.0,18.0,True,3.0,6.0,6.0,6.0,,,,,85.0,47.0,38.0,1.0,1.0,4.0,19.0,19.0,37.0,4.0,0.5068493150684932
m_2006_A_1,atp_103292,2050.0,10.0,True,1.0,6.0,5.0,,,,,,55.0,29.0,26.0,6.0,1.0,2.0,10.0,16.0,23.0,2.0,0.5476190476190477
m_2006_A_2,atp_103970,1635.0,14.0,True,3.0,4.0,6.0,6.0,6.0,,,,141.0,62.0,79.0,3.0,4.0,10.0,35.0,44.0,70.0,4.0,0.6542056074766355
m_2006_A_3,atp_102694,295.0,143.0,True,3.0,3.0,6.0,7.0,6.0,,,,119.0,74.0,45.0,3.0,9.0,15.0,20.0,25.0,73.0,5.0,0.5748031496062992
m_2006_A_5,atp_103401,455.0,90.0,True,3.0,2.0,6.0,7.0,6.0,,,,138.0,86.0,52.0,5.0,7.0,10.0,30.0,22.0,95.0,4.0,0.7089552238805971
m_2006_A_6,atp_103285,1440.0,20.0,True,3.0,6.0,6.0,6.0,,,,,79.0,51.0,28.0,1.0,3.0,3.0,16.0,12.0,41.0,1.0,0.5774647887323944
m_2006_A_7,atp_103823,218.0,177.0,True,3.0,3.0,6.0,6.0,6.0,,,,113.0,61.0,52.0,8.0,3.0,5.0,24.0,28.0,51.0,2.0,0.5483870967741935
m_2006_A_8,atp_103900,2370.0,4.0,True,3.0,6.0,6.0,1.0,6.0,6.0,,,165.0,101.0,64.0,5.0,13.0,17.0,29.0,35.0,106.0,6.0,0.6198830409356725
m_2006_A_9,atp_104527,735.0,46.0,True,3.0,4.0,6.0,6.0,6.0,,,,106.0,70.0,36.0,10.0,1.0,2.0,20.0,16.0,54.0,6.0,0.5346534653465347
m_2006_A_10,atp_104571,684.0,54.0,True,3.0,7.0,7.0,6.0,,,,,110.0,58.0,52.0,4.0,2.0,4.0,24.0,28.0,38.0,4.0,0.4578313253012048
m_2006_A_11,atp_103813,1230.0,24.0,True,3.0,6.0,6.0,6.0,,,,,85.0,51.0,34.0,2.0,1.0,2.0,13.0,21.0,56.0,2.0,0.7272727272727273
m_2006_A_12,atp_104339,1390.0,21.0,True,3.0,6.0,4.0,6.0,6.0,,,,125.0,77.0,48.0,9.0,6.0,10.0,19.0,29.0,69.0,4.0,0.5655737704918032
m_2006_A_13,atp_102318,485.0,82.0,True,3.0,6.0,7.0,4.0,3.0,6.0,,,161.0,91.0,70.0,0.0,2.0,8.0,29.0,41.0,100.0,3.0,0.6756756756756757
m_2006_A_14,atp_104499,423.0,98.0,True,2.0,6.0,7.0,4.0,,,,,97.0,52.0,45.0,4.0,5.0,7.0,19.0,26.0,46.0,2.0,0.6133333333333333
m_2006_A_15,atp_103325,603.0,60.0,True,3.0,3.0,7.0,6.0,6.0,,,,139.0,92.0,47.0,21.0,9.0,10.0,26.0,21.0,84.0,9.0,0.631578947368421
m_2006_A_16,atp_103726,183.0,203.0,True,3.0,7.0,6.0,7.0,,,,,120.0,71.0,49.0,7.0,0.0,1.0,24.0,25.0,73.0,4.0,0.7156862745098039
m_2006_A_17,atp_104198,393.0,110.0,True,3.0,7.0,6.0,7.0,,,,,108.0,71.0,37.0,9.0,5.0,8.0,10.0,27.0,67.0,4.0,0.638095238095238
m_2006_A_18,atp_104259,500.0,79.0,True,3.0,7.0,6.0,6.0,,,,,102.0,59.0,43.0,12.0,5.0,7.0,22.0,21.0,44.0,1.0,0.5432098765432098
m_2006_A_19,atp_103344,2180.0,8.0,True,3.0,7.0,6.0,7.0,,,,,117.0,79.0,38.0,13.0,2.0,3.0,13.0,25.0,64.0,1.0,0.6274509803921569
m_2006_A_20,atp_104607,1250.0,23.0,True,3.0,7.0,6.0,6.0,6.0,,,,147.0,91.0,56.0,24.0,8.0,10.0,24.0,32.0,76.0,7.0,0.5314685314685315
m_2006_A_21,atp_103852,900.0,33.0,True,3.0,6.0,7.0,6.0,,,,,112.0,63.0,49.0,13.0,2.0,2.0,24.0,25.0,46.0,1.0,0.5411764705882353
m_2006_A_22,atp_102148,580.0,65.0,True,3.0,3.0,6.0,6.0,6.0,,,,113.0,58.0,55.0,1.0,3.0,6.0,25.0,30.0,50.0,1.0,0.5747126436781609
m_2006_A_23,atp_103898,255.0,162.0,True,2.0,6.0,6.0,3.0,,,,,72.0,38.0,34.0,4.0,3.0,3.0,22.0,12.0,35.0,1.0,0.7
m_2006_A_24,atp_103990,1490.0,19.0,True,3.0,6.0,7.0,6.0,,,,,116.0,71.0,45.0,10.0,4.0,5.0,21.0,24.0,75.0,4.0,0.7211538461538461
m_2006_A_25,atp_104468,365.0,123.0,True,3.0,7.0,6.0,3.0,4.0,6.0,,,180.0,100.0,80.0,8.0,10.0,17.0,40.0,40.0,89.0,3.0,0.5266272189349113
m_2006_A_26,atp_103484,1390.0,22.0,True,3.0,6.0,6.0,4.0,7.0,,,,134.0,83.0,51.0,11.0,9.0,13.0,24.0,27.0,73.0,2.0,0.5488721804511278
m_2006_A_27,atp_103598,836.0,39.0,True,3.0,7.0,5.0,6.0,6.0,,,,137.0,78.0,59.0,7.0,7.0,13.0,23.0,36.0,61.0,2.0,0.488
m_2006_A_28,atp_102563,1645.0,13.0,True,3.0,6.0,7.0,6.0,,,,,116.0,68.0,48.0,13.0,7.0,8.0,20.0,28.0,51.0,3.0,0.5368421052631579
m_2006_A_29,atp_104098,690.0,53.0,True,3.0,5.0,6.0,6.0,7.0,,,,153.0,87.0,66.0,7.0,10.0,16.0,37.0,29.0,84.0,8.0,0.5637583892617449
m_2006_A_30,atp_104180,538.0,71.0,True,3.0,5.0,6.0,6.0,7.0,6.0,,,178.0,115.0,63.0,24.0,5.0,7.0,32.0,31.0,105.0,3.0,0.621301775147929
m_2006_A_31,atp_104053,3085.0,3.0,True,3.0,6.0,6.0,6.0,,,,,91.0,54.0,37.0,7.0,2.0,3.0,17.0,20.0,46.0,2.0,0.5822784810126582
m_2006_A_32,atp_103819,6725.0,1.0,True,3.0,6.0,6.0,6.0,,,,,91.0,50.0,41.0,2.0,2.0,3.0,22.0,19.0,46.0,0.0,0.6865671641791045
m_2006_A_33,atp_103909,2175.0,9.0,True,3.0,6.0,1.0,4.0,6.0,6.0,,,156.0,77.0,79.0,2.0,14.0,24.0,46.0,33.0,107.0,17.0,0.6858974358974359
m_2006_A_34,atp_103632,492.0,81.0,True,3.0,6.0,7.0,6.0,,,,,94.0,54.0,40.0,1.0,1.0,2.0,14.0,26.0,63.0,2.0,0.84
m_2006_A_35,atp_103103,1540.0,15.0,True,3.0,3.0,4.0,6.0,6.0,6.0,,,153.0,72.0,81.0,7.0,3.0,9.0,26.0,55.0,66.0,8.0,0.584070796460177
m_2006_A_36,atp_103487,209.0,186.0,True,3.0,6.0,6.0,7.0,,,,,91.0,57.0,34.0,8.0,1.0,3.0,19.0,15.0,46.0,2.0,0.5542168674698795
m_2006_A_37,atp_102834,567.0,68.0,True,3.0,6.0,1.0,6.0,6.0,,,,123.0,71.0,52.0,2.0,10.0,13.0,27.0,25.0,72.0,7.0,0.6206896551724138
m_2006_A_38,atp_103429,304.0,139.0,True,3.0,7.0,7.0,6.0,,,,,106.0,80.0,26.0,15.0,2.0,3.0,10.0,16.0,69.0,2.0,0.6448598130841121
m_2006_A_39,atp_101868,404.0,104.0,True,3.0,6.0,7.0,5.0,0.0,6.0,,,165.0,103.0,62.0,18.0,17.0,25.0,26.0,36.0,112.0,9.0,0.6256983240223464
m_2006_A_40,atp_103694,1045.0,29.0,True,3.0,6.0,6.0,6.0,,,,,89.0,55.0,34.0,2.0,3.0,3.0,15.0,19.0,48.0,0.0,0.6575342465753424
m_2006_A_41,atp_103451,454.0,91.0,True,3.0,6.0,7.0,2.0,7.0,,,,138.0,79.0,59.0,2.0,8.0,17.0,30.0,29.0,70.0,5.0,0.5072463768115942
m_2006_A_42,atp_103240,416.0,99.0,True,3.0,6.0,6.0,6.0,,,,,108.0,61.0,47.0,8.0,7.0,8.0,25.0,22.0,58.0,6.0,0.6236559139784946
m_2006_A_43,atp_103516,148.0,240.0,True,2.0,6.0,6.0,,,,,,70.0,31.0,39.0,3.0,1.0,2.0,23.0,16.0,23.0,4.0,0.5476190476190477
m_2006_A_44,atp_103163,825.0,41.0,True,3.0,6.0,7.0,6.0,,,,,96.0,63.0,33.0,7.0,10.0,11.0,14.0,19.0,56.0,1.0,0.6153846153846154
m_2006_A_45,atp_103786,2355.0,5.0,True,3.0,7.0,4.0,3.0,7.0,6.0,,,165.0,110.0,55.0,5.0,7.0,9.0,22.0,33.0,126.0,4.0,0.8129032258064516
m_2006_A_46,atp_104214,1215.0,26.0,True,3.0,7.0,6.0,6.0,,,,,102.0,66.0,36.0,3.0,3.0,5.0,26.0,10.0,63.0,1.0,0.6363636363636364
m_2006_A_47,atp_104081,502.0,77.0,True,3.0,6.0,6.0,4.0,7.0,,,,137.0,88.0,49.0,6.0,4.0,5.0,13.0,36.0,82.0,0.0,0.6721311475409836
m_2006_A_48,atp_104338,477.0,85.0,True,3.0,4.0,6.0,6.0,6.0,,,,128.0,72.0,56.0,2.0,9.0,13.0,9.0,47.0,66.0,4.0,0.5789473684210527
m_2006_A_49,atp_103428,695.0,51.0,True,3.0,6.0,6.0,6.0,,,,,93.0,58.0,35.0,1.0,3.0,3.0,14.0,21.0,54.0,1.0,0.6428571428571429
m_2006_A_50,atp_103720,2330.0,6.0,True,3.0,6.0,2.0,5.0,7.0,6.0,,,173.0,101.0,72.0,11.0,20.0,29.0,33.0,39.0,107.0,13.0,0.5752688172043011
m_2006_A_51,atp_104025,224.0,173.0,True,3.0,7.0,6.0,6.0,3.0,6.0,,,173.0,114.0,59.0,14.0,9.0,12.0,43.0,16.0,109.0,8.0,0.6123595505617978
m_2006_A_52,atp_104252,544.0,69.0,True,3.0,6.0,6.0,4.0,6.0,,,,120.0,65.0,55.0,10.0,2.0,7.0,35.0,20.0,54.0,3.0,0.5046728971962616
m_2006_A_53,atp_104019,481.0,84.0,True,3.0,6.0,6.0,6.0,,,,,91.0,60.0,31.0,17.0,4.0,5.0,17.0,14.0,58.0,3.0,0.6590909090909091
m_2006_A_54,atp_103017,1215.0,25.0,True,3.0,6.0,4.0,7.0,6.0,6.0,,,174.0,101.0,73.0,11.0,6.0,13.0,31.0,42.0,74.0,6.0,0.46835443037974683
m_2006_A_55,atp_104386,309.0,137.0,True,3.0,1.0,6.0,4.0,6.0,6.0,,,142.0,88.0,54.0,9.0,7.0,14.0,18.0,36.0,78.0,3.0,0.5306122448979592
m_2006_A_56,atp_103018,890.0,34.0,True,3.0,6.0,3.0,6.0,6.0,6.0,,,150.0,98.0,52.0,11.0,10.0,12.0,34.0,18.0,107.0,7.0,0.7379310344827587
m_2006_A_57,atp_102106,779.0,44.0,True,3.0,7.0,6.0,6.0,,,,,116.0,65.0,51.0,5.0,3.0,4.0,21.0,30.0,52.0,1.0,0.5652173913043478
m_2006_A_58,atp_103908,713.0,48.0,True,3.0,6.0,7.0,6.0,,,,,106.0,68.0,38.0,11.0,5.0,7.0,15.0,23.0,62.0,3.0,0.5849056603773585
m_2006_A_59,atp_104166,184.0,202.0,True,3.0,4.0,7.0,6.0,6.0,7.0,,,195.0,123.0,72.0,7.0,14.0,22.0,28.0,44.0,154.0,10.0,0.7096774193548387
m_2006_A_60,atp_103171,407.0,103.0,True,3.0,6.0,2.0,6.0,6.0,,,,114.0,67.0,47.0,7.0,1.0,4.0,20.0,27.0,54.0,5.0,0.5684210526315789
m_2006_A_61,atp_104269,925.0,30.0,True,3.0,7.0,6.0,6.0,,,,,116.0,73.0,43.0,3.0,6.0,6.0,16.0,27.0,63.0,6.0,0.63
m_2006_A_62,atp_103507,1500.0,17.0,True,3.0,7.0,6.0,6.0,,,,,91.0,49.0,42.0,8.0,1.0,3.0,23.0,19.0,40.0,0.0,0.5714285714285714
m_2006_A_63,atp_103206,1080.0,28.0,True,3.0,6.0,6.0,6.0,,,,,90.0,52.0,38.0,6.0,1.0,2.0,20.0,18.0,31.0,1.0,0.4492753623188406
